"profile_name","workbooks","last_publish","workbook_screenshot.original_url","workbook_screenshot.viz_img","workbook_thumbnail.original_url","workbook_thumbnail.viz_img","last_publish_datetime"
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/Emmys2015-2020/Emmys",1601704015575,"https://public.tableau.com/profile/autumnbattani#!/vizhome/Emmys2015-2020/Emmys","https://public.tableau.com/static/images/Em/Emmys2015-2020/Emmys/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/Emmys2015-2020/Emmys","https://public.tableau.com/thumb/views/Emmys2015-2020/Emmys",2020-10-03 06:46:55
"cj.mayes","https://public.tableau.com/profile/cj.mayes#!/vizhome/FrenchOpen2019/FrenchOpen",1601583689976,"https://public.tableau.com/profile/cj.mayes#!/vizhome/FrenchOpen2019/FrenchOpen","https://public.tableau.com/static/images/Fr/FrenchOpen2019/FrenchOpen/1.png","https://public.tableau.com/profile/cj.mayes#!/vizhome/FrenchOpen2019/FrenchOpen","https://public.tableau.com/thumb/views/FrenchOpen2019/FrenchOpen",2020-10-01 21:21:29
"jasmine.lim","https://public.tableau.com/profile/jasmine.lim#!/vizhome/TheBTSEffectMobileLayoutIronQuest/Home",1601565588611,"https://public.tableau.com/profile/jasmine.lim#!/vizhome/TheBTSEffectMobileLayoutIronQuest/Home","https://public.tableau.com/static/images/Th/TheBTSEffectMobileLayoutIronQuest/Home/1.png","https://public.tableau.com/profile/jasmine.lim#!/vizhome/TheBTSEffectMobileLayoutIronQuest/Home","https://public.tableau.com/thumb/views/TheBTSEffectMobileLayoutIronQuest/Home",2020-10-01 16:19:48
"cj.mayes","https://public.tableau.com/profile/cj.mayes#!/vizhome/ATPTitles-PolygonRacket/ATPRecords",1601540392344,"https://public.tableau.com/profile/cj.mayes#!/vizhome/ATPTitles-PolygonRacket/ATPRecords","https://public.tableau.com/static/images/AT/ATPTitles-PolygonRacket/ATPRecords/1.png","https://public.tableau.com/profile/cj.mayes#!/vizhome/ATPTitles-PolygonRacket/ATPRecords","https://public.tableau.com/thumb/views/ATPTitles-PolygonRacket/ATPRecords",2020-10-01 09:19:52
"cj.mayes","https://public.tableau.com/profile/cj.mayes#!/vizhome/MensAustralianOpen2020/AustralianOpen",1601489167150,"https://public.tableau.com/profile/cj.mayes#!/vizhome/MensAustralianOpen2020/AustralianOpen","https://public.tableau.com/static/images/Me/MensAustralianOpen2020/AustralianOpen/1.png","https://public.tableau.com/profile/cj.mayes#!/vizhome/MensAustralianOpen2020/AustralianOpen","https://public.tableau.com/thumb/views/MensAustralianOpen2020/AustralianOpen",2020-09-30 19:06:07
"luther.flagstad","https://public.tableau.com/profile/luther.flagstad#!/vizhome/EndChildMarriage_16013923556470/ChildMarriage",1601432066094,"https://public.tableau.com/profile/luther.flagstad#!/vizhome/EndChildMarriage_16013923556470/ChildMarriage","https://public.tableau.com/static/images/En/EndChildMarriage_16013923556470/ChildMarriage/1.png","https://public.tableau.com/profile/luther.flagstad#!/vizhome/EndChildMarriage_16013923556470/ChildMarriage","https://public.tableau.com/thumb/views/EndChildMarriage_16013923556470/ChildMarriage",2020-09-30 03:14:26
"pratik4421","https://public.tableau.com/profile/pratik4421#!/vizhome/MobileLayoutGreenhouseGasEmissionbySectors/MobileLayoutGreenhouseGasEmissionbySectors",1601431778913,"https://public.tableau.com/profile/pratik4421#!/vizhome/MobileLayoutGreenhouseGasEmissionbySectors/MobileLayoutGreenhouseGasEmissionbySectors","https://public.tableau.com/static/images/Mo/MobileLayoutGreenhouseGasEmissionbySectors/MobileLayoutGreenhouseGasEmissionbySectors/1.png","https://public.tableau.com/profile/pratik4421#!/vizhome/MobileLayoutGreenhouseGasEmissionbySectors/MobileLayoutGreenhouseGasEmissionbySectors","https://public.tableau.com/thumb/views/MobileLayoutGreenhouseGasEmissionbySectors/MobileLayoutGreenhouseGasEmissionbySectors",2020-09-30 03:09:38
"francisco4773","https://public.tableau.com/profile/francisco4773#!/vizhome/ChildMarriage_16013445063730/Final",1601426945283,"https://public.tableau.com/profile/francisco4773#!/vizhome/ChildMarriage_16013445063730/Final","https://public.tableau.com/static/images/Ch/ChildMarriage_16013445063730/Final/1.png","https://public.tableau.com/profile/francisco4773#!/vizhome/ChildMarriage_16013445063730/Final","https://public.tableau.com/thumb/views/ChildMarriage_16013445063730/Final",2020-09-30 01:49:05
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/AutumnsDeclassifiedTableauSurvivalGuide/Main",1601314610723,"https://public.tableau.com/profile/autumnbattani#!/vizhome/AutumnsDeclassifiedTableauSurvivalGuide/Main","https://public.tableau.com/static/images/Au/AutumnsDeclassifiedTableauSurvivalGuide/Main/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/AutumnsDeclassifiedTableauSurvivalGuide/Main","https://public.tableau.com/thumb/views/AutumnsDeclassifiedTableauSurvivalGuide/Main",2020-09-28 18:36:50
"steven.shoemaker","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/DallasinColor/Dashboard1",1601310368053,"https://public.tableau.com/profile/steven.shoemaker#!/vizhome/DallasinColor/Dashboard1","https://public.tableau.com/static/images/Da/DallasinColor/Dashboard1/1.png","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/DallasinColor/Dashboard1","https://public.tableau.com/thumb/views/DallasinColor/Dashboard1",2020-09-28 17:26:08
"luther.flagstad","https://public.tableau.com/profile/luther.flagstad#!/vizhome/BuyNorwegianbooksinMarch/BookpriceindexinNorway",1601102953680,"https://public.tableau.com/profile/luther.flagstad#!/vizhome/BuyNorwegianbooksinMarch/BookpriceindexinNorway","https://public.tableau.com/static/images/Bu/BuyNorwegianbooksinMarch/BookpriceindexinNorway/1.png","https://public.tableau.com/profile/luther.flagstad#!/vizhome/BuyNorwegianbooksinMarch/BookpriceindexinNorway","https://public.tableau.com/thumb/views/BuyNorwegianbooksinMarch/BookpriceindexinNorway",2020-09-26 07:49:13
"alaina.prevot","https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek38-EUBookandConsumerPriceComparison/EUBookConsumerPrices",1600985824134,"https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek38-EUBookandConsumerPriceComparison/EUBookConsumerPrices","https://public.tableau.com/static/images/Ma/MakeoverMondayWeek38-EUBookandConsumerPriceComparison/EUBookConsumerPrices/1.png","https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek38-EUBookandConsumerPriceComparison/EUBookConsumerPrices","https://public.tableau.com/thumb/views/MakeoverMondayWeek38-EUBookandConsumerPriceComparison/EUBookConsumerPrices",2020-09-24 23:17:04
"cj.mayes","https://public.tableau.com/profile/cj.mayes#!/vizhome/RogerFedereronBlueClay2012/Federer2012",1600977490237,"https://public.tableau.com/profile/cj.mayes#!/vizhome/RogerFedereronBlueClay2012/Federer2012","https://public.tableau.com/static/images/Ro/RogerFedereronBlueClay2012/Federer2012/1.png","https://public.tableau.com/profile/cj.mayes#!/vizhome/RogerFedereronBlueClay2012/Federer2012","https://public.tableau.com/thumb/views/RogerFedereronBlueClay2012/Federer2012",2020-09-24 20:58:10
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/SchittsCreekWhichRoseAreYou/Quiz",1600883631467,"https://public.tableau.com/profile/autumnbattani#!/vizhome/SchittsCreekWhichRoseAreYou/Quiz","https://public.tableau.com/static/images/Sc/SchittsCreekWhichRoseAreYou/Quiz/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/SchittsCreekWhichRoseAreYou/Quiz","https://public.tableau.com/thumb/views/SchittsCreekWhichRoseAreYou/Quiz",2020-09-23 18:53:51
"eve.thomas","https://public.tableau.com/profile/eve.thomas#!/vizhome/RainfallinLondon/RainfallinLondon",1600857420114,"https://public.tableau.com/profile/eve.thomas#!/vizhome/RainfallinLondon/RainfallinLondon","https://public.tableau.com/static/images/Ra/RainfallinLondon/RainfallinLondon/1.png","https://public.tableau.com/profile/eve.thomas#!/vizhome/RainfallinLondon/RainfallinLondon","https://public.tableau.com/thumb/views/RainfallinLondon/RainfallinLondon",2020-09-23 11:37:00
"eve.thomas","https://public.tableau.com/profile/eve.thomas#!/vizhome/PICKUPABOOKANDREADMakeoverMonday/Dashboard12",1600856926573,"https://public.tableau.com/profile/eve.thomas#!/vizhome/PICKUPABOOKANDREADMakeoverMonday/Dashboard12","https://public.tableau.com/static/images/PI/PICKUPABOOKANDREADMakeoverMonday/Dashboard12/1.png","https://public.tableau.com/profile/eve.thomas#!/vizhome/PICKUPABOOKANDREADMakeoverMonday/Dashboard12","https://public.tableau.com/thumb/views/PICKUPABOOKANDREADMakeoverMonday/Dashboard12",2020-09-23 11:28:46
"pratik4421","https://public.tableau.com/profile/pratik4421#!/vizhome/WeCare_16007412219260/WeCare",1600823444029,"https://public.tableau.com/profile/pratik4421#!/vizhome/WeCare_16007412219260/WeCare","https://public.tableau.com/static/images/We/WeCare_16007412219260/WeCare/1.png","https://public.tableau.com/profile/pratik4421#!/vizhome/WeCare_16007412219260/WeCare","https://public.tableau.com/thumb/views/WeCare_16007412219260/WeCare",2020-09-23 02:10:44
"abdelaziz.mahjoub","https://public.tableau.com/profile/abdelaziz.mahjoub#!/vizhome/MOM2020W38Pickupabookandread/MOM2020W38Pickupabookandread",1600807153844,"https://public.tableau.com/profile/abdelaziz.mahjoub#!/vizhome/MOM2020W38Pickupabookandread/MOM2020W38Pickupabookandread","https://public.tableau.com/static/images/MO/MOM2020W38Pickupabookandread/MOM2020W38Pickupabookandread/1.png","https://public.tableau.com/profile/abdelaziz.mahjoub#!/vizhome/MOM2020W38Pickupabookandread/MOM2020W38Pickupabookandread","https://public.tableau.com/thumb/views/MOM2020W38Pickupabookandread/MOM2020W38Pickupabookandread",2020-09-22 21:39:13
"steven.shoemaker","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/BookIndex/Dashboard1",1600795904179,"https://public.tableau.com/profile/steven.shoemaker#!/vizhome/BookIndex/Dashboard1","https://public.tableau.com/static/images/Bo/BookIndex/Dashboard1/1.png","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/BookIndex/Dashboard1","https://public.tableau.com/thumb/views/BookIndex/Dashboard1",2020-09-22 18:31:44
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/ACorrection/1",1600696931003,"https://public.tableau.com/profile/autumnbattani#!/vizhome/ACorrection/1","https://public.tableau.com/static/images/AC/ACorrection/1/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/ACorrection/1","https://public.tableau.com/thumb/views/ACorrection/1",2020-09-21 15:02:11
"laura.schofield","https://public.tableau.com/profile/laura.schofield#!/vizhome/SisforSeals/SisforSeal",1600620035623,"https://public.tableau.com/profile/laura.schofield#!/vizhome/SisforSeals/SisforSeal","https://public.tableau.com/static/images/Si/SisforSeals/SisforSeal/1.png","https://public.tableau.com/profile/laura.schofield#!/vizhome/SisforSeals/SisforSeal","https://public.tableau.com/thumb/views/SisforSeals/SisforSeal",2020-09-20 17:40:35
"steven.shoemaker","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/WomensSoccerPredictions/Dashboard1",1600374233378,"https://public.tableau.com/profile/steven.shoemaker#!/vizhome/WomensSoccerPredictions/Dashboard1","https://public.tableau.com/static/images/Wo/WomensSoccerPredictions/Dashboard1/1.png","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/WomensSoccerPredictions/Dashboard1","https://public.tableau.com/thumb/views/WomensSoccerPredictions/Dashboard1",2020-09-17 21:23:53
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/FallWinterMovieGuide-IronQuest/Guide",1600370630934,"https://public.tableau.com/profile/autumnbattani#!/vizhome/FallWinterMovieGuide-IronQuest/Guide","https://public.tableau.com/static/images/Fa/FallWinterMovieGuide-IronQuest/Guide/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/FallWinterMovieGuide-IronQuest/Guide","https://public.tableau.com/thumb/views/FallWinterMovieGuide-IronQuest/Guide",2020-09-17 20:23:50
"pratik4421","https://public.tableau.com/profile/pratik4421#!/vizhome/MMPAYGAP/MMPAYGAP_",1600349646227,"https://public.tableau.com/profile/pratik4421#!/vizhome/MMPAYGAP/MMPAYGAP_","https://public.tableau.com/static/images/MM/MMPAYGAP/MMPAYGAP_/1.png","https://public.tableau.com/profile/pratik4421#!/vizhome/MMPAYGAP/MMPAYGAP_","https://public.tableau.com/thumb/views/MMPAYGAP/MMPAYGAP_",2020-09-17 14:34:06
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/WorldWealth-MOMWeek7/WorldWealth",1600198447971,"https://public.tableau.com/profile/autumnbattani#!/vizhome/WorldWealth-MOMWeek7/WorldWealth","https://public.tableau.com/static/images/Wo/WorldWealth-MOMWeek7/WorldWealth/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/WorldWealth-MOMWeek7/WorldWealth","https://public.tableau.com/thumb/views/WorldWealth-MOMWeek7/WorldWealth",2020-09-15 20:34:07
"alaina.prevot","https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek37-TheGenderPayGapinEnglishSchools/EnglandsTeacherGenderPayGap",1600194012600,"https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek37-TheGenderPayGapinEnglishSchools/EnglandsTeacherGenderPayGap","https://public.tableau.com/static/images/Ma/MakeoverMondayWeek37-TheGenderPayGapinEnglishSchools/EnglandsTeacherGenderPayGap/1.png","https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek37-TheGenderPayGapinEnglishSchools/EnglandsTeacherGenderPayGap","https://public.tableau.com/thumb/views/MakeoverMondayWeek37-TheGenderPayGapinEnglishSchools/EnglandsTeacherGenderPayGap",2020-09-15 19:20:12
"eve.thomas","https://public.tableau.com/profile/eve.thomas#!/vizhome/TheUKTeachingGenderPayGap/Dashboard13",1600177036363,"https://public.tableau.com/profile/eve.thomas#!/vizhome/TheUKTeachingGenderPayGap/Dashboard13","https://public.tableau.com/static/images/Th/TheUKTeachingGenderPayGap/Dashboard13/1.png","https://public.tableau.com/profile/eve.thomas#!/vizhome/TheUKTeachingGenderPayGap/Dashboard13","https://public.tableau.com/thumb/views/TheUKTeachingGenderPayGap/Dashboard13",2020-09-15 14:37:16
"luther.flagstad","https://public.tableau.com/profile/luther.flagstad#!/vizhome/GendergapinteacherpayinEngland/Note",1600173928466,"https://public.tableau.com/profile/luther.flagstad#!/vizhome/GendergapinteacherpayinEngland/Note","https://public.tableau.com/static/images/Ge/GendergapinteacherpayinEngland/Note/1.png","https://public.tableau.com/profile/luther.flagstad#!/vizhome/GendergapinteacherpayinEngland/Note","https://public.tableau.com/thumb/views/GendergapinteacherpayinEngland/Note",2020-09-15 13:45:28
"francisco4773","https://public.tableau.com/profile/francisco4773#!/vizhome/TeachersAverageSalariesinEngland/Final",1600171743750,"https://public.tableau.com/profile/francisco4773#!/vizhome/TeachersAverageSalariesinEngland/Final","https://public.tableau.com/static/images/Te/TeachersAverageSalariesinEngland/Final/1.png","https://public.tableau.com/profile/francisco4773#!/vizhome/TeachersAverageSalariesinEngland/Final","https://public.tableau.com/thumb/views/TeachersAverageSalariesinEngland/Final",2020-09-15 13:09:03
"cj.mayes","https://public.tableau.com/profile/cj.mayes#!/vizhome/StephCurryNBAShotsAnimation/CURRYNBASHOTS",1600109529125,"https://public.tableau.com/profile/cj.mayes#!/vizhome/StephCurryNBAShotsAnimation/CURRYNBASHOTS","https://public.tableau.com/static/images/St/StephCurryNBAShotsAnimation/CURRYNBASHOTS/1.png","https://public.tableau.com/profile/cj.mayes#!/vizhome/StephCurryNBAShotsAnimation/CURRYNBASHOTS","https://public.tableau.com/thumb/views/StephCurryNBAShotsAnimation/CURRYNBASHOTS",2020-09-14 19:52:09
"eve.thomas","https://public.tableau.com/profile/eve.thomas#!/vizhome/SharkAttackssince1920/SharkDash2",1600031611466,"https://public.tableau.com/profile/eve.thomas#!/vizhome/SharkAttackssince1920/SharkDash2","https://public.tableau.com/static/images/Sh/SharkAttackssince1920/SharkDash2/1.png","https://public.tableau.com/profile/eve.thomas#!/vizhome/SharkAttackssince1920/SharkDash2","https://public.tableau.com/thumb/views/SharkAttackssince1920/SharkDash2",2020-09-13 22:13:31
"luther.flagstad","https://public.tableau.com/profile/luther.flagstad#!/vizhome/NFLMatchupTilts_15855162372250/NFLMatchups",1600027090813,"https://public.tableau.com/profile/luther.flagstad#!/vizhome/NFLMatchupTilts_15855162372250/NFLMatchups","https://public.tableau.com/static/images/NF/NFLMatchupTilts_15855162372250/NFLMatchups/1.png","https://public.tableau.com/profile/luther.flagstad#!/vizhome/NFLMatchupTilts_15855162372250/NFLMatchups","https://public.tableau.com/thumb/views/NFLMatchupTilts_15855162372250/NFLMatchups",2020-09-13 20:58:10
"pratik4421","https://public.tableau.com/profile/pratik4421#!/vizhome/MMCereals_/MMCereals_",1599962310236,"https://public.tableau.com/profile/pratik4421#!/vizhome/MMCereals_/MMCereals_","https://public.tableau.com/static/images/MM/MMCereals_/MMCereals_/1.png","https://public.tableau.com/profile/pratik4421#!/vizhome/MMCereals_/MMCereals_","https://public.tableau.com/thumb/views/MMCereals_/MMCereals_",2020-09-13 02:58:30
"eve.thomas","https://public.tableau.com/profile/eve.thomas#!/vizhome/Thetop10CerealOffenders/CEREALOFFENDERS",1599667220158,"https://public.tableau.com/profile/eve.thomas#!/vizhome/Thetop10CerealOffenders/CEREALOFFENDERS","https://public.tableau.com/static/images/Th/Thetop10CerealOffenders/CEREALOFFENDERS/1.png","https://public.tableau.com/profile/eve.thomas#!/vizhome/Thetop10CerealOffenders/CEREALOFFENDERS","https://public.tableau.com/thumb/views/Thetop10CerealOffenders/CEREALOFFENDERS",2020-09-09 17:00:20
"luther.flagstad","https://public.tableau.com/profile/luther.flagstad#!/vizhome/All-AmericanBreakfast/CerealAisle",1599661998108,"https://public.tableau.com/profile/luther.flagstad#!/vizhome/All-AmericanBreakfast/CerealAisle","https://public.tableau.com/static/images/Al/All-AmericanBreakfast/CerealAisle/1.png","https://public.tableau.com/profile/luther.flagstad#!/vizhome/All-AmericanBreakfast/CerealAisle","https://public.tableau.com/thumb/views/All-AmericanBreakfast/CerealAisle",2020-09-09 15:33:18
"alaina.prevot","https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek36-ServingtheTruthAboutBreakfastCereals/NutrientsinBreakfastCereals",1599605212539,"https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek36-ServingtheTruthAboutBreakfastCereals/NutrientsinBreakfastCereals","https://public.tableau.com/static/images/Ma/MakeoverMondayWeek36-ServingtheTruthAboutBreakfastCereals/NutrientsinBreakfastCereals/1.png","https://public.tableau.com/profile/alaina.prevot#!/vizhome/MakeoverMondayWeek36-ServingtheTruthAboutBreakfastCereals/NutrientsinBreakfastCereals","https://public.tableau.com/thumb/views/MakeoverMondayWeek36-ServingtheTruthAboutBreakfastCereals/NutrientsinBreakfastCereals",2020-09-08 23:46:52
"francisco4773","https://public.tableau.com/profile/francisco4773#!/vizhome/CerealNutrients/Final",1599568350053,"https://public.tableau.com/profile/francisco4773#!/vizhome/CerealNutrients/Final","https://public.tableau.com/static/images/Ce/CerealNutrients/Final/1.png","https://public.tableau.com/profile/francisco4773#!/vizhome/CerealNutrients/Final","https://public.tableau.com/thumb/views/CerealNutrients/Final",2020-09-08 13:32:30
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/CerealsSecret-MOMWeek26/Cereal",1599505402623,"https://public.tableau.com/profile/autumnbattani#!/vizhome/CerealsSecret-MOMWeek26/Cereal","https://public.tableau.com/static/images/Ce/CerealsSecret-MOMWeek26/Cereal/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/CerealsSecret-MOMWeek26/Cereal","https://public.tableau.com/thumb/views/CerealsSecret-MOMWeek26/Cereal",2020-09-07 20:03:22
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/Travel_15928560397730/Front",1599505311398,"https://public.tableau.com/profile/autumnbattani#!/vizhome/Travel_15928560397730/Front","https://public.tableau.com/static/images/Tr/Travel_15928560397730/Front/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/Travel_15928560397730/Front","https://public.tableau.com/thumb/views/Travel_15928560397730/Front",2020-09-07 20:01:51
"autumnbattani","https://public.tableau.com/profile/autumnbattani#!/vizhome/EconomicEmpowerment-MOMWeek26/Overview",1599505035203,"https://public.tableau.com/profile/autumnbattani#!/vizhome/EconomicEmpowerment-MOMWeek26/Overview","https://public.tableau.com/static/images/Ec/EconomicEmpowerment-MOMWeek26/Overview/1.png","https://public.tableau.com/profile/autumnbattani#!/vizhome/EconomicEmpowerment-MOMWeek26/Overview","https://public.tableau.com/thumb/views/EconomicEmpowerment-MOMWeek26/Overview",2020-09-07 19:57:15
"cj.mayes","https://public.tableau.com/profile/cj.mayes#!/vizhome/NBAInjuries2010-2020_15994950580630/NBAInjuries",1599499254326,"https://public.tableau.com/profile/cj.mayes#!/vizhome/NBAInjuries2010-2020_15994950580630/NBAInjuries","https://public.tableau.com/static/images/NB/NBAInjuries2010-2020_15994950580630/NBAInjuries/1.png","https://public.tableau.com/profile/cj.mayes#!/vizhome/NBAInjuries2010-2020_15994950580630/NBAInjuries","https://public.tableau.com/thumb/views/NBAInjuries2010-2020_15994950580630/NBAInjuries",2020-09-07 18:20:54
"laura.schofield","https://public.tableau.com/profile/laura.schofield#!/vizhome/RisforRocket_15994776041950/Risforrocket",1599477849765,"https://public.tableau.com/profile/laura.schofield#!/vizhome/RisforRocket_15994776041950/Risforrocket","https://public.tableau.com/static/images/Ri/RisforRocket_15994776041950/Risforrocket/1.png","https://public.tableau.com/profile/laura.schofield#!/vizhome/RisforRocket_15994776041950/Risforrocket","https://public.tableau.com/thumb/views/RisforRocket_15994776041950/Risforrocket",2020-09-07 12:24:09
"steven.shoemaker","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/CerealFacts/Dashboard2",1599422202165,"https://public.tableau.com/profile/steven.shoemaker#!/vizhome/CerealFacts/Dashboard2","https://public.tableau.com/static/images/Ce/CerealFacts/Dashboard2/1.png","https://public.tableau.com/profile/steven.shoemaker#!/vizhome/CerealFacts/Dashboard2","https://public.tableau.com/thumb/views/CerealFacts/Dashboard2",2020-09-06 20:56:42
"cj.mayes","https://public.tableau.com/profile/cj.mayes#!/vizhome/ND-WimbledonChampionship2019/Sunburst",1599299244192,"https://public.tableau.com/profile/cj.mayes#!/vizhome/ND-WimbledonChampionship2019/Sunburst","https://public.tableau.com/static/images/ND/ND-WimbledonChampionship2019/Sunburst/1.png","https://public.tableau.com/profile/cj.mayes#!/vizhome/ND-WimbledonChampionship2019/Sunburst","https://public.tableau.com/thumb/views/ND-WimbledonChampionship2019/Sunburst",2020-09-05 10:47:24
"cj.mayes","https://public.tableau.com/profile/cj.mayes#!/vizhome/JamieVardyBarOverlays/JamieVardy",1599139337282,"https://public.tableau.com/profile/cj.mayes#!/vizhome/JamieVardyBarOverlays/JamieVardy","https://public.tableau.com/static/images/Ja/JamieVardyBarOverlays/JamieVardy/1.png","https://public.tableau.com/profile/cj.mayes#!/vizhome/JamieVardyBarOverlays/JamieVardy","https://public.tableau.com/thumb/views/JamieVardyBarOverlays/JamieVardy",2020-09-03 14:22:17
"eve.thomas","https://public.tableau.com/profile/eve.thomas#!/vizhome/RacialInequalityinHR/InequalityinHR",1599076784675,"https://public.tableau.com/profile/eve.thomas#!/vizhome/RacialInequalityinHR/InequalityinHR","https://public.tableau.com/static/images/Ra/RacialInequalityinHR/InequalityinHR/1.png","https://public.tableau.com/profile/eve.thomas#!/vizhome/RacialInequalityinHR/InequalityinHR","https://public.tableau.com/thumb/views/RacialInequalityinHR/InequalityinHR",2020-09-02 20:59:44
"eve.thomas","https://public.tableau.com/profile/eve.thomas#!/vizhome/TITANIC_15574244451050/Dashboard1",1599076488335,"https://public.tableau.com/profile/eve.thomas#!/vizhome/TITANIC_15574244451050/Dashboard1","https://public.tableau.com/static/images/TI/TITANIC_15574244451050/Dashboard1/1.png","https://public.tableau.com/profile/eve.thomas#!/vizhome/TITANIC_15574244451050/Dashboard1","https://public.tableau.com/thumb/views/TITANIC_15574244451050/Dashboard1",2020-09-02 20:54:48
"eve.thomas","https://public.tableau.com/profile/eve.thomas#!/vizhome/IndianBatsmanvsLeft-ArmPace-MakeoverMonday_15989042769340/Dashboard1",1599076374490,"https://public.tableau.com/profile/eve.thomas#!/vizhome/IndianBatsmanvsLeft-ArmPace-MakeoverMonday_15989042769340/Dashboard1","https://public.tableau.com/static/images/In/IndianBatsmanvsLeft-ArmPace-MakeoverMonday_15989042769340/Dashboard1/1.png","https://public.tableau.com/profile/eve.thomas#!/vizhome/IndianBatsmanvsLeft-ArmPace-MakeoverMonday_15989042769340/Dashboard1","https://public.tableau.com/thumb/views/IndianBatsmanvsLeft-ArmPace-MakeoverMonday_15989042769340/Dashboard1",2020-09-02 20:52:54
"cj.mayes","https://public.tableau.com/profile/cj.mayes#!/vizhome/BBCSportsPersonalityoftheYearGender/BBCSPOTY",1598962138228,"https://public.tableau.com/profile/cj.mayes#!/vizhome/BBCSportsPersonalityoftheYearGender/BBCSPOTY","https://public.tableau.com/static/images/BB/BBCSportsPersonalityoftheYearGender/BBCSPOTY/1.png","https://public.tableau.com/profile/cj.mayes#!/vizhome/BBCSportsPersonalityoftheYearGender/BBCSPOTY","https://public.tableau.com/thumb/views/BBCSportsPersonalityoftheYearGender/BBCSPOTY",2020-09-01 13:08:58
"jasmine.lim","https://public.tableau.com/profile/jasmine.lim#!/vizhome/IronQuest2020_08-DescendantsoftheDragons/Dashboard",1598960605329,"https://public.tableau.com/profile/jasmine.lim#!/vizhome/IronQuest2020_08-DescendantsoftheDragons/Dashboard","https://public.tableau.com/static/images/Ir/IronQuest2020_08-DescendantsoftheDragons/Dashboard/1.png","https://public.tableau.com/profile/jasmine.lim#!/vizhome/IronQuest2020_08-DescendantsoftheDragons/Dashboard","https://public.tableau.com/thumb/views/IronQuest2020_08-DescendantsoftheDragons/Dashboard",2020-09-01 12:43:25
"pratik4421","https://public.tableau.com/profile/pratik4421#!/vizhome/MMINDIANBATSMENAGAINSTLEFT-ARMPACERS_/MMINDIANBATSMENAGAINSTLEFT-ARMPACERS",1598928245728,"https://public.tableau.com/profile/pratik4421#!/vizhome/MMINDIANBATSMENAGAINSTLEFT-ARMPACERS_/MMINDIANBATSMENAGAINSTLEFT-ARMPACERS","https://public.tableau.com/static/images/MM/MMINDIANBATSMENAGAINSTLEFT-ARMPACERS_/MMINDIANBATSMENAGAINSTLEFT-ARMPACERS/1.png","https://public.tableau.com/profile/pratik4421#!/vizhome/MMINDIANBATSMENAGAINSTLEFT-ARMPACERS_/MMINDIANBATSMENAGAINSTLEFT-ARMPACERS","https://public.tableau.com/thumb/views/MMINDIANBATSMENAGAINSTLEFT-ARMPACERS_/MMINDIANBATSMENAGAINSTLEFT-ARMPACERS",2020-09-01 03:44:05
"francisco4773","https://public.tableau.com/profile/francisco4773#!/vizhome/CVizFranciscoCardoso/CV",1598889859979,"https://public.tableau.com/profile/francisco4773#!/vizhome/CVizFranciscoCardoso/CV","https://public.tableau.com/static/images/CV/CVizFranciscoCardoso/CV/1.png","https://public.tableau.com/profile/francisco4773#!/vizhome/CVizFranciscoCardoso/CV","https://public.tableau.com/thumb/views/CVizFranciscoCardoso/CV",2020-08-31 17:04:19
