workbookRepoUrl,title,defaultViewName,viewCount,numberOfFavorites,authorDisplayName,authorProfileName,defaultViewRepoUrl,profileName,VOTD_flag
FinancialOverviewRequirementsRWFD,Financial Overview Requirements (#RWFD),FPADashboard,204,2,Ian Cedric Io,cedric130813,FinancialOverviewRequirementsRWFD/sheets/FPADashboard,cedric130813,
RWFDCallCenterReport_16832180603900,#RWFD | Call Center Report,Dashboard,44,0,Ian Cedric Io,cedric130813,RWFDCallCenterReport_16832180603900/sheets/Dashboard,cedric130813,
EduVizzers2021ReportedEnergyandWaterMetricsinBoston,#EduVizzers 2021 Reported Energy and Water Metrics in Boston,Dashboard1,43,0,Ian Cedric Io,cedric130813,EduVizzers2021ReportedEnergyandWaterMetricsinBoston/sheets/Dashboard1,cedric130813,
DiversityinDataLanguagesspokenathomeintheUS,#DiversityinData Languages spoken at home in the US,Dashboard1,65,0,Ian Cedric Io,cedric130813,DiversityinDataLanguagesspokenathomeintheUS/sheets/Dashboard1,cedric130813,
TableauBuddyWorldsBestCitiesforPeopleandthePlanet,#TableauBuddy World's Best Cities for People and the Planet,Dashboard1,127,1,Ian Cedric Io,cedric130813,TableauBuddyWorldsBestCitiesforPeopleandthePlanet/sheets/Dashboard1,cedric130813,
GDPbyCountry2000to2012,"GDP by Country, 2000 to 2012",Dashboard1,117,4,Ian Cedric Io,cedric130813,GDPbyCountry2000to2012/sheets/Dashboard1,cedric130813,
RWFDSupplyChainDashboard_16824950559960,#RWFD Supply Chain Dashboard,Front,138,0,Ian Cedric Io,cedric130813,RWFDSupplyChainDashboard_16824950559960/sheets/Front,cedric130813,
MakeoverMondayW17BiggestTomatoPotatoProducers,#MakeoverMonday W17 Biggest Tomato & Potato Producers,Dashboard1,71,0,Ian Cedric Io,cedric130813,MakeoverMondayW17BiggestTomatoPotatoProducers/sheets/Dashboard1,cedric130813,
EduVizzersApprenticeshipandInternshipPositionsCityofAustin,#EduVizzers Apprenticeship and Internship Positions: City of Austin,Beeswarm,149,1,Ian Cedric Io,cedric130813,EduVizzersApprenticeshipandInternshipPositionsCityofAustin/sheets/Beeswarm,cedric130813,
MakeoverMonday2023Week16RetirementAgesAroundtheWorldWomenvMen,#MakeoverMonday 2023/Week 16: Retirement Ages Around the World (Women v Men),Dashboard12,29,0,Ian Cedric Io,cedric130813,MakeoverMonday2023Week16RetirementAgesAroundtheWorldWomenvMen/sheets/Dashboard12,cedric130813,
VizforSocialGoodVFSGWorldHealthOrganization,Viz for Social Good #VFSG World Health Organization,Dashboard1,87,1,Ian Cedric Io,cedric130813,VizforSocialGoodVFSGWorldHealthOrganization/sheets/Dashboard1,cedric130813,
MakeoverMonday2023Week16RetirementAgesAroundtheWorld,#MakeoverMonday 2023/Week 16: Retirement Ages Around the World,Dashboard1,25,0,Ian Cedric Io,cedric130813,MakeoverMonday2023Week16RetirementAgesAroundtheWorld/sheets/Dashboard1,cedric130813,
TelcoDashboard_16776475156680,Telco Dashboard,TenureDashboard,244,0,Ian Cedric Io,cedric130813,TelcoDashboard_16776475156680/sheets/TenureDashboard,cedric130813,
B2VBCreateaRankedTable,#ProjectHealthViz and #B2VB Create a Ranked Table,Dashboard1,99,2,Ian Cedric Io,cedric130813,B2VBCreateaRankedTable/sheets/Dashboard1,cedric130813,
EduVizzersOpenDatabaseofEducationalFacilitiesinCanada-DynamicBuffers,#EduVizzers Open Database of Educational Facilities in Canada - Dynamic Buffers,Dashboard1,74,0,Ian Cedric Io,cedric130813,EduVizzersOpenDatabaseofEducationalFacilitiesinCanada-DynamicBuffers/sheets/Dashboard1,cedric130813,
Data22TableauConferencesAttended30DayChartChallenge,#Data22 Tableau Conferences Attended #30DayChartChallenge,TC,93,0,Ian Cedric Io,cedric130813,Data22TableauConferencesAttended30DayChartChallenge/sheets/TC,cedric130813,
GamesNightVizLevel6TheFinalBoss-The100HardestVideo-GameBosses,#GamesNightViz Challenge 1: Which path will you take today? The 100 Hardest Video-Game Bosses,Dashboard2,163,0,Ian Cedric Io,cedric130813,GamesNightVizLevel6TheFinalBoss-The100HardestVideo-GameBosses/sheets/Dashboard2,cedric130813,
MakeoverMonday2023W5NYCPizzaSlices_16801646352060,#MakeoverMonday 2023/W5: NYC Pizza Slices,Dashboard2,69,0,Ian Cedric Io,cedric130813,MakeoverMonday2023W5NYCPizzaSlices_16801646352060/sheets/Dashboard2,cedric130813,
SuperstoreSalesTargets,Superstore Sales Targets,SuperstoreSales2,28,0,Ian Cedric Io,cedric130813,SuperstoreSalesTargets/sheets/SuperstoreSales2,cedric130813,
MakeoverMonday2023W13TheGenderPayGapinUSWorldCupBonuses_16800251627270,"Makeover Monday
2023/W13: The Gender Pay Gap in US World Cup Bonuses",MoMW131,37,0,Ian Cedric Io,cedric130813,MakeoverMonday2023W13TheGenderPayGapinUSWorldCupBonuses_16800251627270/sheets/MoMW131,cedric130813,
MakeoverMondayW122023USWindTurbines,Makeover Monday W12/2023: US Wind Turbines,MoMW23,36,0,Ian Cedric Io,cedric130813,MakeoverMondayW122023USWindTurbines/sheets/MoMW23,cedric130813,
SuperstoresProfitability,Superstore's Profitability,SuperstoreProfits,37,0,Ian Cedric Io,cedric130813,SuperstoresProfitability/sheets/SuperstoreProfits,cedric130813,
SuperstoreSalesPerformance_16796260859450,Superstore Sales Performance,SuperstoreSales,62,0,Ian Cedric Io,cedric130813,SuperstoreSalesPerformance_16796260859450/sheets/SuperstoreSales,cedric130813,
HRHeadcount,HR Headcount,Dashboard12,27,0,Ian Cedric Io,cedric130813,HRHeadcount/sheets/Dashboard12,cedric130813,
ProjectManagementTracker_16795497471000,Project Management Tracker,ProgressBar,23,0,Ian Cedric Io,cedric130813,ProjectManagementTracker_16795497471000/sheets/ProgressBar,cedric130813,
Back2VizBasics2023Week6-UseBrandColors,Back 2 Viz Basics 2023/Week 6 - Use Brand Colors,DAY,174,0,Ian Cedric Io,cedric130813,Back2VizBasics2023Week6-UseBrandColors/sheets/DAY,cedric130813,
VerticalLineAreaChartRepublicanshavemovedfurthertotherightascomparedtoDemocratsmovingtotheleft,Vertical Line Area Chart | Republicans have moved further to the right as compared to Democrats moving to the left,Dashboard1,25,0,Ian Cedric Io,cedric130813,VerticalLineAreaChartRepublicanshavemovedfurthertotherightascomparedtoDemocratsmovingtotheleft/sheets/Dashboard1,cedric130813,
MeatproductioninGermanyMakeoverMonday,Meat production in Germany #MakeoverMonday,Dashboard1,25,0,Ian Cedric Io,cedric130813,MeatproductioninGermanyMakeoverMonday/sheets/Dashboard1,cedric130813,
GDPSpentonHealthcareStateofHealthcareAcrossCountries,% GDP Spent on Healthcare | State of Healthcare Across Countries,StateofHealthcare,32,0,Ian Cedric Io,cedric130813,GDPSpentonHealthcareStateofHealthcareAcrossCountries/sheets/StateofHealthcare,cedric130813,
WaffleChartsWorkoutWednesday,Waffle Charts | Workout Wednesday,WaffleChart,35,0,Ian Cedric Io,cedric130813,WaffleChartsWorkoutWednesday/sheets/WaffleChart,cedric130813,
LargestEconomiesbyGDP,Largest Economies by GDP,Dashboard2,23,0,Ian Cedric Io,cedric130813,LargestEconomiesbyGDP/sheets/Dashboard2,cedric130813,
DecisionTree-basedSankeyDiagram,Decision Tree-based Sankey Diagram,Sankey,87,1,Ian Cedric Io,cedric130813,DecisionTree-basedSankeyDiagram/sheets/Sankey,cedric130813,
DuboisVisualizationChallenge9MigrationofBlacksDuBoisChallenge,DuBois Visualization Challenge 10: Migration of Blacks #DuBoisChallenge,MigrationofBlacks1890,69,0,Ian Cedric Io,cedric130813,DuboisVisualizationChallenge9MigrationofBlacksDuBoisChallenge/sheets/MigrationofBlacks1890,cedric130813,
DuBoisVisualizationChallenge3CityandRuralPopulation1890DuBoisChallenge2023,DuBois Visualization Challenge 3: City and Rural Population 1890 #DuBoisChallenge2023,Challenge03,34,0,Ian Cedric Io,cedric130813,DuBoisVisualizationChallenge3CityandRuralPopulation1890DuBoisChallenge2023/sheets/Challenge03,cedric130813,
DuBoisVisualizationChallenge5BlackbusinessmenintheUnitedStatesDuBoisChallenge,DuBois Visualization Challenge 5: Black business men in the United States #DuBoisChallenge,Challenge05,42,0,Ian Cedric Io,cedric130813,DuBoisVisualizationChallenge5BlackbusinessmenintheUnitedStatesDuBoisChallenge/sheets/Challenge05,cedric130813,
DuBoisVisualizationChallenge6CrimeamongAmericanBlacksDuBoisChallenge,DuBois Visualization Challenge 6: Crime among American Blacks #DuBoisChallenge,Challenge06,68,0,Ian Cedric Io,cedric130813,DuBoisVisualizationChallenge6CrimeamongAmericanBlacksDuBoisChallenge/sheets/Challenge06,cedric130813,
SDGGoal13TheSDGVizProject,SDG Goal 13 #TheSDGVizProject,ClimateActionStory,20,0,Ian Cedric Io,cedric130813,SDGGoal13TheSDGVizProject/sheets/ClimateActionStory,cedric130813,
SDGGoal12,SDG Goal 12 #TheSDGVizProject,TableauSDGGoal12Story,29,0,Ian Cedric Io,cedric130813,SDGGoal12/sheets/TableauSDGGoal12Story,cedric130813,
InventoryManagementDashboard_16773972399880,Inventory Management Dashboard,LogisticsDashboard,93,0,Ian Cedric Io,cedric130813,InventoryManagementDashboard_16773972399880/sheets/LogisticsDashboard,cedric130813,
WOW2023W09TrickyFilters,#WOW2023 W09 Tricky Filters!,AdvancedFiltering,29,0,Ian Cedric Io,cedric130813,WOW2023W09TrickyFilters/sheets/AdvancedFiltering,cedric130813,
VizforSocialGood-VideoVolunteersIndia,Viz for Social Good - Video Volunteers (India),CommunityCorrespondentProfiles,122,0,Ian Cedric Io,cedric130813,VizforSocialGood-VideoVolunteersIndia/sheets/CommunityCorrespondentProfiles,cedric130813,
SingaporeMap-SportsandParks,Singapore Map - Sports and Parks,Sports,81,0,Ian Cedric Io,cedric130813,SingaporeMap-SportsandParks/sheets/Sports,cedric130813,
BikeAccidentsinAustinTX,"Bike Accidents in Austin, TX",BikeAccidents,34,0,Ian Cedric Io,cedric130813,BikeAccidentsinAustinTX/sheets/BikeAccidents,cedric130813,
ElectricCars_16774245977790,ChatGPT ranks the best electric cars,Cars,54,0,Ian Cedric Io,cedric130813,ElectricCars_16774245977790/sheets/Cars,cedric130813,
Superstore_16635840110240,Superstore Dashboard,SuperDashboard,103,0,Ian Cedric Io,cedric130813,Superstore_16635840110240/sheets/SuperDashboard,cedric130813,
CedricsSpotifyWrapped2022,Cedric's Spotify Wrapped,Dashboard1,57,0,Ian Cedric Io,cedric130813,CedricsSpotifyWrapped2022/sheets/Dashboard1,cedric130813,
HowwillingwerepeopletowardsCOVID-19Vaccination-CometChartDarkMode,How willing were people towards COVID-19 Vaccination - Comet Chart (Dark Mode),YouGovCOVID-19VaccinationWillingness2,14,0,Ian Cedric Io,cedric130813,HowwillingwerepeopletowardsCOVID-19Vaccination-CometChartDarkMode/sheets/YouGovCOVID-19VaccinationWillingness2,cedric130813,
HowwillingwerepeopletowardsCOVID-19Vaccination-CometChart,How willing were people towards COVID-19 Vaccination - Comet Chart,YouGovCOVID-19VaccinationWillingness,25,0,Ian Cedric Io,cedric130813,HowwillingwerepeopletowardsCOVID-19Vaccination-CometChart/sheets/YouGovCOVID-19VaccinationWillingness,cedric130813,
Superstore-DynamicSheetSwapping,Superstore - Dynamic Sheet Swapping,DynamicSheetSwapping,14,0,Ian Cedric Io,cedric130813,Superstore-DynamicSheetSwapping/sheets/DynamicSheetSwapping,cedric130813,
FinancialReporting_16767989577230,Financial Reporting (Profit & Loss Statement),ProfitLossStatementforYearEnding31Dec2020,90,1,Ian Cedric Io,cedric130813,FinancialReporting_16767989577230/sheets/ProfitLossStatementforYearEnding31Dec2020,cedric130813,
CustomerOrdersDashboard_16704071516140,Customer Orders Dashboard,CustomerOrdersDashboard,37,0,Ian Cedric Io,cedric130813,CustomerOrdersDashboard_16704071516140/sheets/CustomerOrdersDashboard,cedric130813,
IronViz_16736865635610,State of 21st Century Education in the World,Stateof21stCenturyEducationintheWorld,29,0,Ian Cedric Io,cedric130813,IronViz_16736865635610/sheets/Stateof21stCenturyEducationintheWorld,cedric130813,
SanFranciscoAirportFlights_16756150837030,San Francisco Airport Flights,SanFranciscoAirportFlights-March2020,22,0,Ian Cedric Io,cedric130813,SanFranciscoAirportFlights_16756150837030/sheets/SanFranciscoAirportFlights-March2020,cedric130813,
SimpleNetworkGraph_16750034885520,Simple Network Graph,SimpleNetworkGraph,15,0,Ian Cedric Io,cedric130813,SimpleNetworkGraph_16750034885520/sheets/SimpleNetworkGraph,cedric130813,
RetailDistributionSankey,Retail Distribution (Sankey),Sankey,14,0,Ian Cedric Io,cedric130813,RetailDistributionSankey/sheets/Sankey,cedric130813,
TableauInteractiveResume_16643759671980,Tableau Interactive Resume,22,62,0,Ian Cedric Io,cedric130813,TableauInteractiveResume_16643759671980/sheets/22,cedric130813,
TottenhamHotspurPerformance,Tottenham Hotspur Performance,TottenhamHotspursperformanceovertheyears,29,0,Ian Cedric Io,cedric130813,TottenhamHotspurPerformance/sheets/TottenhamHotspursperformanceovertheyears,cedric130813,
OrderTrackingDashboard,Order Tracking Dashboard ,OrderTrackingDashboard,33,0,Ian Cedric Io,cedric130813,OrderTrackingDashboard/sheets/OrderTrackingDashboard,cedric130813,
IBMWatsonMarketingCustomerValueData_TPublic,IBM Watson Marketing Customer Value Data,MapComponent,62,0,Ian Cedric Io,cedric130813,IBMWatsonMarketingCustomerValueData_TPublic/sheets/MapComponent,cedric130813,
AirBnBListingsinNewYorkCityViz,AirBnB Listings in New York City Viz,AirBnBViz,201,0,Ian Cedric Io,cedric130813,AirBnBListingsinNewYorkCityViz/sheets/AirBnBViz,cedric130813,
50BESTMOVIESFORWOMENSHISTORYMONTH,50 BEST MOVIES FOR WOMEN'S HISTORY MONTH,Dashboard,5436,54,Devipriya Prabhakar,oclaoruid,50BESTMOVIESFORWOMENSHISTORYMONTH/sheets/Dashboard,oclaoruid,VOTD
YouareLoved,You are Loved,Dashboard3,45,0,Devipriya Prabhakar,oclaoruid,YouareLoved/sheets/Dashboard3,oclaoruid,
B2VB-Week12,Social Media Marketing KPIs #B2VB - Week 12,SocialMediaMarketingKpis,38,0,Devipriya Prabhakar,oclaoruid,B2VB-Week12/sheets/SocialMediaMarketingKpis,oclaoruid,
ThingstodoinLasVegas,Things to do in Las Vegas,ThingstotoinLasVegas,98,0,Devipriya Prabhakar,oclaoruid,ThingstodoinLasVegas/sheets/ThingstotoinLasVegas,oclaoruid,
USHOSPITALSRANKED,US HOSPITALS RANKED,HOSPITALRANKED,72,0,Devipriya Prabhakar,oclaoruid,USHOSPITALSRANKED/sheets/HOSPITALRANKED,oclaoruid,
NobleLaureates_16781654789550,Noble Laureates,NobelLaureates,95,1,Devipriya Prabhakar,oclaoruid,NobleLaureates_16781654789550/sheets/NobelLaureates,oclaoruid,
LoveCharted,Love 'Chart'ed,Dashboard2,77,1,Devipriya Prabhakar,oclaoruid,LoveCharted/sheets/Dashboard2,oclaoruid,
USDepttoGDPRatio,US Dept to GDP Ratio,Dashboard2,102,0,Devipriya Prabhakar,oclaoruid,USDepttoGDPRatio/sheets/Dashboard2,oclaoruid,
TheCostof1GBMobileDatainEveryCountry,The Cost of 1GB Mobile Data in Every Country,Costof1GBMobileData,125,1,Devipriya Prabhakar,oclaoruid,TheCostof1GBMobileDatainEveryCountry/sheets/Costof1GBMobileData,oclaoruid,
MeteoricriseinCEOCompensation,Meteoric rise in CEO Compensation,CEOCompensation,56,0,Devipriya Prabhakar,oclaoruid,MeteoricriseinCEOCompensation/sheets/CEOCompensation,oclaoruid,
ElementsusedinthePaintingsofBobRoss,Elements used in the Paintings of Bob Ross,Dashboard2,112,0,Devipriya Prabhakar,oclaoruid,ElementsusedinthePaintingsofBobRoss/sheets/Dashboard2,oclaoruid,
DIVERGENTOPINIONSONTRANSATLANTICALLIANCE-Update,DIVERGENT OPINIONS ON TRANSATLANTIC ALLIANCE-Update,DivergentOpiniononTransatlanticAlliance2,48,0,Devipriya Prabhakar,oclaoruid,DIVERGENTOPINIONSONTRANSATLANTICALLIANCE-Update/sheets/DivergentOpiniononTransatlanticAlliance2,oclaoruid,
MentalHealth_16064393570300,Mental Health,MentalHealth,98,0,Devipriya Prabhakar,oclaoruid,MentalHealth_16064393570300/sheets/MentalHealth,oclaoruid,
Book1_16057927361730,US AD Spending,Dashboard1,105,1,Devipriya Prabhakar,oclaoruid,Book1_16057927361730/sheets/Dashboard1,oclaoruid,
StudentsSleepDeficit_16053085234570,Student's Sleep Deficit,StudentSleepDeficit,60,0,Devipriya Prabhakar,oclaoruid,StudentsSleepDeficit_16053085234570/sheets/StudentSleepDeficit,oclaoruid,
DigitalGenderGap_16045441896880,Digital Gender Gap,Dashboard1,70,0,Devipriya Prabhakar,oclaoruid,DigitalGenderGap_16045441896880/sheets/Dashboard1,oclaoruid,
ApparelExportstoUS_16037365444750,Apparel Exports to US,Final,76,0,Devipriya Prabhakar,oclaoruid,ApparelExportstoUS_16037365444750/sheets/Final,oclaoruid,
MoMHealthSpending,Health Spending,CurvyBumpChartDashboard,164,5,Devipriya Prabhakar,oclaoruid,MoMHealthSpending/sheets/CurvyBumpChartDashboard,oclaoruid,
WomeninPower_16029444986070,Women in  Power,Dashboard1,64,0,Devipriya Prabhakar,oclaoruid,WomeninPower_16029444986070/sheets/Dashboard1,oclaoruid,
Reproductiverights,Reproductive rights,Dashboard1,66,0,Devipriya Prabhakar,oclaoruid,Reproductiverights/sheets/Dashboard1,oclaoruid,
DataAssetsandDataCulture_16025261105420,Data Assets and Data Culture,Dashboard1,69,1,Devipriya Prabhakar,oclaoruid,DataAssetsandDataCulture_16025261105420/sheets/Dashboard1,oclaoruid,
GenderpayGap_16002229047220,Gender pay Gap,Dashboard1,72,0,Devipriya Prabhakar,oclaoruid,GenderpayGap_16002229047220/sheets/Dashboard1,oclaoruid,
ShakeYourtailfeather-MovieswithLGBTpresence,Shake Your tail feather - Movies with LGBT presence #VOTD,Shakethetailfeather,8641,132,Candice che,chang.che6023,ShakeYourtailfeather-MovieswithLGBTpresence/sheets/Shakethetailfeather,chang.che6023,VOTD
Stay-FundingfordementiaatNIH,Stay- Funding for dementia at NIH,Stay,110,6,Candice che,chang.che6023,Stay-FundingfordementiaatNIH/sheets/Stay,chang.che6023,
TwoChineseWritingSystems,Two Chinese Writing Systems,TwoChineseWritingSystems,88,4,Candice che,chang.che6023,TwoChineseWritingSystems/sheets/TwoChineseWritingSystems,chang.che6023,
Bite-O-MeterMoM,Bite-O-Meter MoM,Bite-O-Meter,48,0,Candice che,chang.che6023,Bite-O-MeterMoM/sheets/Bite-O-Meter,chang.che6023,
TypefacesAmericanPsycho,Typography & American Psycho,TypefacesAmericanPsycho_1,159,2,Candice che,chang.che6023,TypefacesAmericanPsycho/sheets/TypefacesAmericanPsycho_1,chang.che6023,
MoonlitRootsArabicpopulationintheUnitedStates,Moonlit Roots Arabic population in the United States,MoonlitRoots,56,3,Candice che,chang.che6023,MoonlitRootsArabicpopulationintheUnitedStates/sheets/MoonlitRoots,chang.che6023,
AnintroductiontoSake_16816276977290,An introduction to Sake,Sake,2332,50,Candice che,chang.che6023,AnintroductiontoSake_16816276977290/sheets/Sake,chang.che6023,
EndometriosisIVFOutcomesProjectHealthViz,Endometriosis & IVF Outcomes #ProjectHealthViz,EndometriosisIVFOutcomes,104,2,Candice che,chang.che6023,EndometriosisIVFOutcomesProjectHealthViz/sheets/EndometriosisIVFOutcomes,chang.che6023,
30YearsofWindEnergyGrowthinAmerica,30 Years of Wind Energy Growth in America,WindTurbines,60,0,Candice che,chang.che6023,30YearsofWindEnergyGrowthinAmerica/sheets/WindTurbines,chang.che6023,
VFSGVideoVolunteers,VFSG Video Volunteers,Summary,283,6,Candice che,chang.che6023,VFSGVideoVolunteers/sheets/Summary,chang.che6023,
TIGREX-MonsterHunter2GFinalBossGamesNightViz,TIGREX- Monster Hunter 2G Final Boss#GamesNightViz,ChordDiagram,104,2,Candice che,chang.che6023,TIGREX-MonsterHunter2GFinalBossGamesNightViz/sheets/ChordDiagram,chang.che6023,
20InfluentialFemaleDirectors,20 Influential Female Directors #DiversityinData #VOTD,InfluentialFemaleDirectors,4656,45,Candice che,chang.che6023,20InfluentialFemaleDirectors/sheets/InfluentialFemaleDirectors,chang.che6023,VOTD
Freefruitsforkids,Free fruits for kids,Freefruitsforkids,127,2,Candice che,chang.che6023,Freefruitsforkids/sheets/Freefruitsforkids,chang.che6023,
CombatingTheOpioidEpidemicprojecthealthviz2023,Combating The Opioid Epidemic #projecthealthviz2023,Dashboard1,111,1,Candice che,chang.che6023,CombatingTheOpioidEpidemicprojecthealthviz2023/sheets/Dashboard1,chang.che6023,
DecipheringTheFuture,Deciphering The Future,DecipheringtheFuture,867,7,Candice che,chang.che6023,DecipheringTheFuture/sheets/DecipheringtheFuture,chang.che6023,
BillboardHot100number-onesbyAustralianartists,Billboard Hot 100 number-ones by Australian artists,BillboardHot100number-onesbyAustralianartists,127,1,Candice che,chang.che6023,BillboardHot100number-onesbyAustralianartists/sheets/BillboardHot100number-onesbyAustralianartists,chang.che6023,
ShowmetheMoneyGamesNightViz,Show Me the Money #GamesNightViz,Showmethemoney,100,3,Candice che,chang.che6023,ShowmetheMoneyGamesNightViz/sheets/Showmethemoney,chang.che6023,
WorkingCapitalSimulationRWFD,Working Capital Simulation #RWFD,Dashboard2,193,3,Candice che,chang.che6023,WorkingCapitalSimulationRWFD/sheets/Dashboard2,chang.che6023,
SpotifyDatafam2022dataplusmusic,Spotify Datafam 2022 #dataplusmusic,SpotifyDatafam,127,2,Candice che,chang.che6023,SpotifyDatafam2022dataplusmusic/sheets/SpotifyDatafam,chang.che6023,
CatsSecretLife,Cat's Secret Life #IronQuest,CatsSecretLife,308,0,Candice che,chang.che6023,CatsSecretLife/sheets/CatsSecretLife,chang.che6023,
AMERICANGIFTSPENDONCHRISTMAS,American gift spend on Christmas #MakeoverMonday Week 52,Dashboard1,182,3,Candice che,chang.che6023,AMERICANGIFTSPENDONCHRISTMAS/sheets/Dashboard1,chang.che6023,
Bringfreshfoodsupplyclosertohome,Bring fresh food supply closer to home,Dashboard1,76,1,Candice che,chang.che6023,Bringfreshfoodsupplyclosertohome/sheets/Dashboard1,chang.che6023,
Lettuce,Lettuce inflation in Australia,Dashboard1,163,2,Candice che,chang.che6023,Lettuce/sheets/Dashboard1,chang.che6023,
CandiceCheResume,Candice Che Resume,CVsummary,188,0,Candice che,chang.che6023,CandiceCheResume/sheets/CVsummary,chang.che6023,
ModernFamilySharedStorylines,Modern Family Shared Storylines - #VotD,ModernFamilySharedStories,7092,112,Ben Norland,ben.norland,ModernFamilySharedStorylines/sheets/ModernFamilySharedStories,ben.norland,VOTD
ASkyFullOfStars,A Sky Full Of Stars,ASkyFullOfStars,38,0,Ben Norland,ben.norland,ASkyFullOfStars/sheets/ASkyFullOfStars,ben.norland,
GlobalCerealProduction-MakeoverMonday,Global Cereal Production - #MakeoverMonday,GlobalCerealProduction,29,2,Ben Norland,ben.norland,GlobalCerealProduction-MakeoverMonday/sheets/GlobalCerealProduction,ben.norland,
TheAshesAnOverview,The Ashes: An Overview,AshesDash,41,1,Ben Norland,ben.norland,TheAshesAnOverview/sheets/AshesDash,ben.norland,
Spider-ManAcrossTheMarvel-Verse,Spider-Man: Across The Marvel-Verse - #IronQuest,SpidermanNetworkBoard,77,1,Ben Norland,ben.norland,Spider-ManAcrossTheMarvel-Verse/sheets/SpidermanNetworkBoard,ben.norland,
PremierLeagueActualvs_Expected,Premier League Actual vs. Expected,PLActualvs_Expected,1122,27,Ben Norland,ben.norland,PremierLeagueActualvs_Expected/sheets/PLActualvs_Expected,ben.norland,
EncantoSentimentAnalysis,Encanto Sentiment Analysis,SentimentBoard,21,0,Ben Norland,ben.norland,EncantoSentimentAnalysis/sheets/SentimentBoard,ben.norland,
ThePremierLeaguesEver-Presents,The Premier League's Ever-Presents,PLEver-Presents,61,3,Ben Norland,ben.norland,ThePremierLeaguesEver-Presents/sheets/PLEver-Presents,ben.norland,
Super-ClutchShootersintheNBA,Super-Clutch Shooters in the NBA,SuperClutchShooters,85,3,Ben Norland,ben.norland,Super-ClutchShootersintheNBA/sheets/SuperClutchShooters,ben.norland,
PriciestPaintingsEverSold,Priciest Paintings Ever Sold,PriciestPaintingsEverSold,67,0,Ben Norland,ben.norland,PriciestPaintingsEverSold/sheets/PriciestPaintingsEverSold,ben.norland,
PitBullsFormulaOnePitStops,Pit Bulls: Formula One Pit Stops,F1PitStops,134,4,Ben Norland,ben.norland,PitBullsFormulaOnePitStops/sheets/F1PitStops,ben.norland,
FIFA23TransferPlanner,FIFA 23 Transfer Planner,TransferPlanner,119,1,Ben Norland,ben.norland,FIFA23TransferPlanner/sheets/TransferPlanner,ben.norland,
FirstGenerationPokmon,First Generation Pokémon,PokemonDashboard,165,0,Ben Norland,ben.norland,FirstGenerationPokmon/sheets/PokemonDashboard,ben.norland,
ProximaPlayerAnalysisv2,Player Comparison Tool - Big 5 Leagues,PlayerDashboard,209,4,Ben Norland,ben.norland,ProximaPlayerAnalysisv2/sheets/PlayerDashboard,ben.norland,
VaccineEffectiveness,Vaccine Effectiveness,VaccineEfficacyCalculator,63,0,Ben Norland,ben.norland,VaccineEffectiveness/sheets/VaccineEfficacyCalculator,ben.norland,
BarcelonaPassingHistory,F.C. Barcelona - A Passing History,FCBPassingDashboard,161,2,Ben Norland,ben.norland,BarcelonaPassingHistory/sheets/FCBPassingDashboard,ben.norland,
ParisBuildingAge,Paris Building Age,Dashboard1,116,0,Ben Norland,ben.norland,ParisBuildingAge/sheets/Dashboard1,ben.norland,
F1TopDrivers,F1 Top Drivers,F1MostSuccessfulDrivers,41,0,Ben Norland,ben.norland,F1TopDrivers/sheets/F1MostSuccessfulDrivers,ben.norland,
FriendsCharacterAppearances,Friends Character Appearances,FriendsSceneCombos,198,1,Ben Norland,ben.norland,FriendsCharacterAppearances/sheets/FriendsSceneCombos,ben.norland,
AvengersSkillsComparison,Avengers Skills Comparison,AvengersSkillsDashboard,120,0,Ben Norland,ben.norland,AvengersSkillsComparison/sheets/AvengersSkillsDashboard,ben.norland,
RollingStones-BillboardHot100Hits,Rolling Stones - Billboard Hot 100 Hits,RollingStonesBillboard100,111,0,Ben Norland,ben.norland,RollingStones-BillboardHot100Hits/sheets/RollingStonesBillboard100,ben.norland,
LesMisRelationships-ServerVersion,Les Mis Relationships - Server Version,LesMisRelationshipExplorer,82,0,Ben Norland,ben.norland,LesMisRelationships-ServerVersion/sheets/LesMisRelationshipExplorer,ben.norland,
USPriceParity_16198011114860,US Price Parity,Dashboard1,13,0,Ben Norland,ben.norland,USPriceParity_16198011114860/sheets/Dashboard1,ben.norland,
TopUSAirportArrivals,Top US Airport Arrivals,Dashboard1,54,0,Ben Norland,ben.norland,TopUSAirportArrivals/sheets/Dashboard1,ben.norland,
NBARefereeStats_16185029569080,NBA Referee Stats,Dashboard1,71,0,Ben Norland,ben.norland,NBARefereeStats_16185029569080/sheets/Dashboard1,ben.norland,
TheAnatomyofaBean,The Anatomy of a Bean,Dashboard1,23,0,Ben Norland,ben.norland,TheAnatomyofaBean/sheets/Dashboard1,ben.norland,
USConsumptionPatterns,US Consumption Patterns,Dashboard1,43,0,Ben Norland,ben.norland,USConsumptionPatterns/sheets/Dashboard1,ben.norland,
WomeninParliament_16148890715200,Women in Parliament,Dashboard1,33,0,Ben Norland,ben.norland,WomeninParliament_16148890715200/sheets/Dashboard1,ben.norland,
PerceptionsofGenderInequality_16128994772040,Perceptions of Gender Inequality,Dashboard1,57,0,Ben Norland,ben.norland,PerceptionsofGenderInequality_16128994772040/sheets/Dashboard1,ben.norland,
